code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
000875.SZ,吉电股份,1944183.2349380609,806631.541935065,231,450378911.9,吉电股份吉林省风电供应、吉电股份吉林省火电供应、吉电股份吉林省热力供应,风电、火电、热力,公司是国家电力投资集团有限公司控制的上市公司，主要业务涉及新能源、综合智慧能源、氢能、储能充换电及火电、供热、生物质能、电站服务等领域。公司以清洁能源为主线，打造了东北、西北、华东、江西、华北5个区域新能源基地，发展项目已遍及30个省市自治区，并积极拓展海外业务。展望未来，公司围绕“持续大力发展新能源，高质量发展综合智慧能源，创新发展氢能产业集群，全面拓展储能充换电业务”四条发展主线，致力于建成为世界一流清洁能源上市公司，为广大投资者提供更加稳定的回报，为促进国民经济发展和社会进步做出应有的贡献。
601222.SH,林洋能源,1942035.3210226516,707346.0118921162,241,930473383.0,电力仪表、管理终端、光伏接线盒、计量产品、系统方案,半导体太阳能光伏、电气仪器仪表、电子测试和测量仪器、系统集成服务,公司主要从事智能、节能、新能源三个板块业务。公司智能板块主营产品覆盖智能电表、用电信息采集终端、智能用电信息管理系统解决方案、电力运维服务、微电网及储能系统解决方案、智能配用电产品解决方案、多表合一采集系统等，是领先的智能配用电整体解决方案提供商。公司新能源板块主要业务为开发、投资、设计、建设及运营各类分布式光伏电站，包括大中小型工商业屋顶电站、光伏建筑一体化、户用光伏、光充储微网等项目。公司节能板块主要业务为综合能源服务，该业务基于智慧能效管理云平台，为用户提供定制的一站式综合能源服务解决方案，包括分布式光伏及微网储能、清洁高效电供暖、蓄冷蓄热空调节能、工业余热余压利用、电机及空压机等设备改造、多能互补冷热电三联供的系统解决方案及产品的生产与销售、电能质量治理、LED节能照明改造、城市及交通照明EMC合同能源管理等。
300776.SZ,帝尔激光,1934542.817982548,232325.0042821577,241,381020267.65,帝尔激光FPC/陶瓷加工设备、帝尔激光薄膜太阳能电池激光设备、帝尔激光高效太阳能电池激光设备、帝尔激光激光精密加工设备,专用设备与零部件,"公司是一家研发精密激光加工配套设备,提供相应解决方案设计的国家级高新技术企业,公司主要产品为应用于光伏产业的精密激光加工设备,公司由海外归国博士团队领导,专注于太阳能电池、消费电子、触摸屏等应用领域方面的激光设备的研发、生产、销售和服务，在国内已树立太阳能电池激光设备制造业的行业标杆地位，目前,公司已成为国内太阳能电池激光设备的领导企业，跻身国际太阳能电池设备和技术服务一流供应商行列,公司的客户群体主要为天合光能、隆基股份、尚德电力、晶澳太阳能、阿特斯电力、中环股份、协鑫集成、晶科能源等国内外大中型光伏企业集团。"
000012.SZ,南玻A,1873209.9987432824,483020.0969917012,241,1529329304.0,南玻ITO导电膜玻璃、南玻低辐射镀膜玻璃、南玻电感线圈、南玻电子级高纯多晶硅材料、南玻迭层片式磁珠、南玻浮法玻璃、南玻高级浮法玻璃、南玻节能玻璃、南玻片式LC滤波器、南玻平板玻璃、南玻太阳能光伏超白玻璃、南玻太阳能光伏电池、南玻太阳能硅片、南玻太阳能级多晶硅材料,半导体材料、半导体太阳能光伏、玻璃、磁性材料、低压电器类、电子元器件,公司是一家中外合资企业，是中国玻璃行业最具竞争力和影响力的大型企业。公司致力于节能和可再生能源事业。其主营业务为平板玻璃、工程玻璃等节能建筑材料，硅材料、光伏组件等可再生能源产品及精细玻璃等新型材料和高科技产品的生产、制造和销售。公司培育和引导了中国节能玻璃市场，参与多项节能建筑、节能产品的国家标准和行业标准的制定与修订。随着人类节能减排、发展低碳经济的潮流，公司开始全面实施产业升级和战略调整，斥巨资进入太阳能产业领域，并战略性地构建了多晶硅—硅片—电池片—太阳能电池产业链。公司以完善的法人治理结构为基础，以规范的管理制度为手段，以“为社会提供节能玻璃及可再生能源产品”为长期发展战略与企业经营理念，不断创新运行机制，严格控制经营风险，为公司持续快速发展奠定了坚实的基础。
688516.SH,奥特维,1837503.978921162,212423.42151037345,241,370724612.47,PECVD、奥特维贴膜机、奥特维自动化串焊机、层压机、常规串焊机、常规串焊机、多主栅串焊机、叠瓦机、激光划片机、贴膜机贴膜机、电池片分选机、叠层设备、多线切割机、多主栅串焊机、功率测试设备、光注入退火炉、硅片分选机、激光划片机、截断机、切方机、刻蚀机、扩散炉、软包模组PACK线、烧结炉、湿法黑硅制绒设备、丝网印刷设备、圆柱模组PACK线、铸锭炉/单晶炉,工控机械、专用设备与零部件,公司主要从事高端智能装备的研发、设计、生产和销售，报告期内公司产品主要应用于晶体硅光伏行业和锂动力电池行业。公司应用于晶体硅光伏行业的设备(简称“光伏设备”)主要包括常规串焊机、多主栅串焊机、硅片分选机、贴膜机、激光划片机等，应用于锂动力电池行业的设备(简称“锂电设备”)主要是模组生产线、PACK生产线、模组PACK生产线(以下统称“模组PACK线”)。另外，公司还销售设备配套的备品备件，提供设备改造升级服务。报告期内，公司的主营业务未发生重大变化。公司通过采用机械、电气、电子、光学、机器视觉、机器人、计算机等技术，实现高端智能装备的研发、设计、制造，并应用于下游行业的精密加工、检测和智能制造，协助客户提高自动化、信息化、智能化程度，从而提高生产效率和产品品质，降低生产成本。
002610.SZ,爱康科技,1685271.2664853567,1347969.8376970957,241,-406044783.9,EVA胶膜、爱康接线盒、太阳能电池封装边框、太阳能光伏支架、太阳能配件产品,铝合金及制品、专用设备与零部件,公司是一家专注于新能源电力投资运营及提供一站式光伏配件的高新技术企业，是江苏省重点发展和培育的国际知名品牌，中国新能源行业龙头企业之一。公司已累计运维的并网清洁能源电站约1GW，处在国内同行业民营企业的前列。其传统业务——光伏配件制造，涵盖太阳能电池铝边框、光伏安装支架、光伏焊带等产品，常年保持行业领先的发展态势。同时，其能源互联网业务，布局新能源电站维护、检测、评级、售电和碳资产开发、新能源汽车及充电桩运营等业务，全方位打通能源生产到消费的产业链。除此之外，在产业转型升级的大形势下，公司在金属加工产品领域开发新品，发展了索尼、丰田通商、住友商社、飞利浦、博世、三洋、海信等优质的客户群，帮助制造业资产质量升级；依托产学研合作、无锡市院士工作站、江苏省工程技术中心等研发平台，坚持“客户至上、持续创新、拥抱变化、以贡献者为本”的发展理念开展技术的实用性研究和前瞻性开发。
300393.SZ,中来股份,1574049.7163448546,976954.2160912864,241,-313361310.51,中来太阳能电池背膜,半导体太阳能光伏,公司致力于打造成全球一流的光伏领先集成产品制造运营商。公司以技术为核心、以人才为驱动，聚焦太阳能光伏领域，构建了“光伏辅材、光电、光伏应用”三大业务。经过十年的发展，公司在国内光伏制造、研发领域经过多年的发展，积累了雄厚的技术优势和研发经验，一直保持着较强的研发实力和持续创新能力。背膜研发中心设有多功能、综合性实验室，着力完善产品研发技术平台，为背膜新项目、新技术的研发提供了良好的环境及设备支持。通过数年努力，公司获得了中国光伏上市公司卓越表现奖、CQC领跑者计划杰出贡献奖、组件卓越品质奖、最佳材料商奖、太阳能背膜协同制造技术与装备科学技术进步二等奖、中国能源技术领导企业等多个荣誉与奖项，公司的技术研发能力、产品质量、行业贡献获得了业内的高度认可，并在光伏行业形成了重要影响力。
600151.SH,航天机电,1536518.640941112,260601.9064688797,241,59990004.2,航天机电ABS轮速传感器、航天机电CZ型磁粉制动器、航天机电LYZGD离合器液压缸、航天机电LYZGE离合器液压缸、航天机电LYZG离合器液压缸、航天机电北京切诺基空调器、航天机电车速传感器、航天机电单晶硅电池组件、航天机电多晶硅电池组件、航天机电哈飞轿车空调器、航天机电哈飞微型车空调器、航天机电江淮空调器、航天机电江苏悦达轿车空调器、航天机电猎豹助力缸、航天机电南京菲亚特轿车空调器、航天机电奇瑞车速传感器、航天机电奇瑞轿车空调器、航天机电庆铃空调器、航天机电赛欧车速传感器、航天机电神龙富康轿车空调器、航天机电太阳电池组、航天机电太阳能光伏电站、航天机电夏利轿车空调器,半导体太阳能光伏、发动机设备、空调器具,上海航天汽车机电股份有限公司成立于1998年5月28日，股票代码600151，是中国首家以“航天”命名的上市公司，是航天技术应用产业化的重要平台。依托央企资源，把握国家战略性产业发展方向，经过多年不懈努力，航天机电现已形成新能源光伏、汽车热系统和军民融合三大产业格局，创建了上海、内蒙古、江苏三大产研基地，拥有五家高新技术企业和七个国家级、省市级技术研发中心。航天机电主要从事多晶硅、太阳能电池、电池组件及“光伏+储能”新型系统集成；空调热系统、EPS等汽车电子系统产品；军民融合领域的应用产品的研发、生产和销售。旗下品牌广泛享有国际国内市场盛誉，先后与众多世界知名企业建立了战略合作伙伴关系。秉承“用心创造未来”的企业文化，航天机电始终致力航天技术应用产业的发展，为中国乃至全球提供优质的产品和服务，并努力打造“可持续发展，有社会责任感，给股东合理回报的优质上市公司”。在企业科学发展的同时，积极履行节能环保的全球性社会责任，用心创造人类可持续发展的美好未来。
002335.SZ,科华数据,1402128.7360319877,665264.096,241,438691895.36,6－GFM系列蓄电池、DL31系列UPS、DLG系列UPS、DR系列电梯节能装置、FL系列电源防雷箱、FR-UK-P系列电源、FR-UK系列UPS、IT机房电源解决方案、KI系列UPS、MMBM-2智能电池管理系统、MR系列工业级模块化UPS、电力行业解决方案、钢铁行业解决方案、工业用FR-UK-PG系列UPS、三进单出FR-UK系列UPS、三进三出FR-UK系列UPS、水泥行业电源解决方案、通信行业电源解决方案、通信用分布式UPS、通信用在线式不间断电源DXB系列UPS、通信用正弦波逆变器DJN系列UPS、小卫士系列UPS、液氯化工企业解决方案、智能化超小型在线式UPS,低压电器类、行业专用软件、输电设备,公司多年来专注电力电子技术研发与设备制造，公司拥有智慧电能、云服务、新能源三大业务体系，产品方案广泛应用于金融、工业、交通、通信、政府、国防、军工、核电、教育、医疗、电力、新能源、云计算中心、电动汽车充电等行业，服务于全球多个国家和地区的用户。公司电源产品及解决方案成功入围人行、中行、建行、农行、中国人寿、国税总局、中国电信、中国联通、中国铁通、中央国家机关等UPS设备选型，获军队装备物资采购、中国石油天然气管道、蓝星化工集团等供应商资格，并与国内外知名企业建立了战略合作伙伴关系。公司先后获得“用户满意方案/品牌奖”“中国高效能数据中心优秀品牌奖”“最佳服务承诺兑现奖”“UPS服务满意金奖”“中国光伏行业最佳服务商”等殊荣。
002518.SZ,科士达,1365689.441777967,459550.7220456432,241,373200496.33,“金守护”系列一体化柜式机房、FMH密封电池系列、FML密封电池系列、FM固定型密封电池系列、FM小型密封电池系列、SM系列逆变电源、Stanchangel系列逆变电源、UPS、UPS输出模块、VP5800—RM系列逆变电源、VP5800系列逆变电源、插拔式电池箱、电池柜、机架式电池箱、机架折叠式KVM、科士达GFM密封电池系列、浪涌保护模块、市电分配模块、双电源切换模块、太阳能光伏逆变器、太阳能深循环电池系列、网点专用一体化柜式机房、友电HIPOWER系列、友电YDC9100系列、友电YDC9300系列、友电YDE2000系列、友电YDE9100系列、智能监控模块、主电源输入模块、综合配电模块,变电设备、低压电器类、电子元器件、输电设备,公司是国内领先的机房一体化系统集成制造商，领先的新能源电力转换技术创新厂商，UPS产业领导者，高品质阀控式密封铅酸蓄电池专业制造商。公司主要致力于电力电子及新能源领域，产品涵盖UPS不间断电源、逆变电源、阀控式铅酸蓄电池、机房一体化设备、太阳能光伏逆变器等。公司参与国家西气东输二线东段UPS集中采购等国家级重点信息化工程，品牌在国内市场已具有较高的知名度和美誉度。公司获得“UPS服务用户满意度金奖”、“UPS服务用户满意度第一”、“中国计算机用户服务优质企业”、“最佳服务承诺兑现企业”等荣誉称号。
601137.SH,博威合金,1258843.23432722,235626.27469294608,241,310250751.82,低镍变形白铜合金材料、复杂黄铜合金材料、高强弹性合金材料、铬锆铜合金材料、铝青铜合金材料、普通白铜合金材料、普通黄铜合金材料、钎焊材料钎焊材料、卫浴环保黄铜合金材料、无镍白铜、无铅黄铜合金材料、无铅易切削锌白铜合金材料、锡磷青铜合金材料、锌白铜合金材料、新能源产品、眼镜框线、易切削白铜合金材料、易切削黄铜合金材料、易切削青铜合金材料,半导体材料、合金、铝合金及制品,公司致力于高性能、高精度有色合金板带、棒材、线材新材料的研发、生产和销售；研发创新的功能系列合金材料、环保系列合金材料、替代系列合金材料和节能系列合金材料，应用于航空航天、高速列车、电子通讯、集成电路、汽车制造、船舶工业、工程机械、家用电器等30多个行业，为现代工业提供优质的工业粮食。公司全面继承了博威集团的研发创新实力，依托博威集团的国家首批“创新型企业”、“国家技术创新示范企业”、“国家认定企业技术中心”、国家“博士后科研工作站”、“国家认可实验室”、“国家地方联合工程研究中心”等研发创新平台，是国家“高新技术企业”、国际有色金属加工协会(IWCC)董事单位和技术委员会委员，成为高端合金材料智能制造企业。
603063.SH,禾望电气,1213427.9456717842,344310.2836514523,241,279943505.42,hopeDrive系列工程型变频器、hopeVert系列变频器、变桨控制系统、低电压穿越模拟系统、电网适应性模拟系统、光伏并网逆变房、行业定制专机、集散式逆变器、集中式逆变器、全功率型风电变流器、双馈型风电变流器、远程智能运维云服务系统、主控电气系统,变电设备,公司专注于新能源和电气传动产品的研发、生产、销售和服务，主要产品包括风力发电产品、光伏发电产品和工业传动产品等，拥有完整的大功率电力电子装置及监控系统的自主开发及测试平台。公司通过技术和服务上的创新，不断为客户创造价值，现已成为国内新能源领域最具竞争力的电气企业之一。在新能源领域，禾望产品系列覆盖国内850kW～8.0MW风电变流器、3kW～1.25MW光伏逆变器及1.0MW～5.0MW光伏并网逆变房等主流机型；在工业传动领域，禾望提供0.4kW～60MW的传动成套解决方案，可广泛应用于冶金、石油、化工及其他各种工业应用场合；在电能质量改善和治理领域，禾望为您提供单机30kvar~40Mvar的APF、SVG和特种电源产品，其广泛应用于地铁、广电、冶金、石油、汽车制造、造纸、机房等多个领域和行业；在港口码头领域，禾望提供0.5kW～20MW的变频电源岸电系统，可广泛应用于大型港口、大型游轮码头以及各种专用码头的变频变压供电场合；在电动车行业，禾望提供4kW～20kW充电模块及30kW～320kW充电机，结合风光一体技术，可为城市交通提供清洁动力。
300080.SZ,易成新能,1168062.4685651371,126835.00430705394,241,-185266807.92,白刚玉微粉、高级耐火材料专用微粉、工程陶瓷专用微粉、黑碳化硅微粉、晶片研磨、抛光专用微粉、绿碳化硅微粉、太阳能、半导体切割刃料、涂附、固结磨具专用微粉、棕刚玉微粉,半导体材料,公司是一家专业从事太阳能晶硅片、半导体线切割刃料研发、生产、销售的高新技术企业，太阳能光伏行业重要的功能性材料供应商。公司产品占有率一直位居国内晶硅片切割刃料生产企业前列，主导产品太阳能晶硅片切割刃料、半导体晶圆片切割刃料是太阳能光伏产业、半导体芯片制备产业的专用切割材料，还广泛应用于工程陶瓷、研磨材料等领域。公司提供晶硅片切割废砂浆的回收再利用服务，是河南省第一批资源综合利用型企业。“晶硅电池片切磨专用刃料”被认定为“高新技术产品”，“新大新”品牌的切割刃料在业内具有较高的知名度和产品美誉度。
600821.SH,金开新能,1164592.1227921078,419690.7630215517,232,406161268.83,风电、光伏、新能源电力、新能源电站项目、综合清洁能源,发电机及附属设备,"公司是天津市知名的大型商业企业，占据着天津市最大的商业中心地带。公司位于天津最著名商业街—金街与滨江道交汇处，是天津繁华商业圈的财源本位，财富价值与生俱来。公司集购物、观光、餐饮、文化娱乐为一体的多功能、综合性经营，使顾客在购物的同时还能得到情趣享受。公司努力建设成为代表天津商业的主导企业，逐步向生产及其它领域延伸，带动相关生产、加工业共同发展，创建科工贸一体化，跨行业、跨地区，集流通、生产、金融、房地产多功能综合性经营的大型企业集团。2020年9月，公司的主要业务变更为新能源电站项目的开发、投资、建设及运营,向成为一家主要立足于光伏、风电领域的综合清洁能源服务商转型。"
603212.SH,赛伍技术,1130691.882672199,137423.969406639,241,170092277.25,保护膜、超薄胶带、结构胶膜、耐高温热固型绝缘胶膜、太阳能背板、太阳能电池封装胶膜,高分子聚合物、专用设备与零部件,公司主要从事薄膜形态功能性高分子材料的研发、生产和销售。公司将“材料设计、树脂改性、胶粘剂配方、界面技术、测试评价”的基干技术与“涂布、复合、流延制膜”的工艺技术构成技术平台，在同一个技术平台上不断开发适用不同应用领域的功能性材料，实现同心圆多元化经营模式；同时公司在不同细分市场领域内通过创新工程实现差异化竞争优势或成本竞争优势。目前公司已形成光伏和非光伏两个业务板块，建立了光伏材料、工业胶带材料、电子电气材料三类产品体系，产品广泛应用于光伏、智能手机、声学产品、高铁车辆和智能空调等领域。
603396.SH,金辰股份,1089327.956792747,473792.32261825725,241,60811035.35,Q 系列光伏组件自动化生产线、电池隐裂检测仪、电池组件功率检测仪、生产管理信息系统、终端应用扩展、自动包装、自动层压单元、自动焊接单元、自动化包装系统解决方案、自动化仓储系统解决方案、自动化监控系统、自动化物流、自动化物流传输系统解决方案、自动上下料、自动装框单元、组件外观尺寸检测仪,行业专用软件、系统集成服务、专用设备与零部件,营口金辰机械股份有限公司，以下简称“金辰股份”。金辰股份(603396)是中国国家高新技术企业，专注于真空镀膜技术、自动化技术、设备智能化解决方案的创新型企业。金辰股份的高端智能装备广泛应用于新能源、新材料行业，并在全球范围内为客户提供行业智能制造解决方案。金辰股份始终关注技术革新和产业发展，在PERTOP高效电池和HJT高效电池PECVD设备方面取得重大突破。现已拥有核心技术专利500余项，其中发明专利243项，并获得中国国家科技部火炬计划重点新产品等诸多荣誉。在光伏高效电池、高效组件制造装备领域是全球领先者之一，是中国国家“碳达峰”及“碳中和”双碳目标的有力践行者。金辰股份始终以其高性价比的产品和服务为客户持续创造价值。坚守“让智造解放人”的使命担当，为国家和社会贡献金辰智慧！金辰股份创立至今经历了25年发展金辰股份现有员工1200人注重产品研发，每年投入研发资金平均近8000万元，占营业收入8%左右金辰股份为全球近210家客户提供了设备和技术方案，占全球新能源核心企业总量85%至2021年6月，金辰股份累积为市场提供产能超170GW装备，全球产能占比近40%。
300827.SZ,上能电气,1046354.9553557524,504818.240960177,226,58909033.71,变流升压一体化产品、储能系统集成产品、低压静止无功发生器、集散式光伏逆变器、集中式光伏逆变器、交流储能变流器、箱式储能变流器、有源电力滤波器、直流储能变流器、智能电能质量矫正装置、组串式光伏逆变器,变电设备,"公司是一家集电力电子产品研发、制造与销售为一体的国家高新技术企业,公司专注于电力电子变换技术，运用电力电子变换技术为光伏发电、电化学储能接入电网以及电能质量治理提供解决方案,主要产品包括光伏逆变器(PV Inverter)、储能双向变流器(PCS)以及有源滤波器(APF)、低压无功补偿器(SVG)、智能电能质量矫正装置(SPC)等产品，并提供光伏发电系统和储能系统的集成业务。公司承担了江苏省重点项目“高效型光伏并网逆变器建设项目”和“基于大数据协同控制的高效智能集散式光伏逆变成套系统项目”，以及“大功率模块化T型三电平双向储能光伏逆变器项目”、“基于物联网单块光伏电池板特性参数检测技术的智能光伏电站系统的产业化项目”等,同时，公司还为青海黄河上游水电开发有限责任公司的“共和100MWp试验测试基地储能示范项目”提供光伏储能系统解决方案,公司被福布斯评为“2017年福布斯中国非上市公司潜力企业20强”,获得多项专利并建有院士工作站、CNAS认证实验室(国家级)、博士后创新实践基地、省级企业技术中心、省工程技术研究中心、江苏省唯一的能源光伏逆变系统工程中心。"
002079.SZ,苏州固锝,1034948.6715132698,487077.0353609959,241,217714402.67,固锝电子玻璃钝化超快速整流二极管、固锝电子玻璃钝化高效整流二极管、固锝电子玻璃钝化快速恢复整流二极管、固锝电子玻璃钝化整流二极管、固锝电子超高速整流二极管、固锝电子超快速恢复整流二极管、固锝电子大电流硅整流桥堆、固锝电子高速开关二极管、固锝电子高速整流二极管、固锝电子高效整流二极管、固锝电子快速恢复整流二极管、固锝电子齐纳稳压管、固锝电子通用塑封整流二极管、固锝电子肖特基二极管、固锝电子肖特基整流二极管、固锝电子一般整流二极管,半导体分立器件,公司是国内半导体分立器件二极管行业最完善、最齐全的设计、制造、封装、销售的厂商，从前端芯片的自主开发到后端成品的各种封装技术，形成了一个完整的产业链。主要产品包括最新封装技术的无引脚集成电路产品和分立器件产品、汽车整流二极管、功率模块、整流二极管芯片、硅整流二极管、开关二极管、稳压二极管、微型桥堆、军用熔断丝、光伏旁路模块等共有多个系列品种。产品广泛应用在航空航天、汽车、绿色照明、IT、家用电器以及大型设备的电源装置等许多领域。设计、研发太阳能电池用银浆以及各种电子浆料，研发并规模化生产物联网领域各种新型传感器。公司是中国电子行业半导体十大知名企业、江苏省高新技术企业、中国半导体分立器件协会副理事长企业。
600770.SH,综艺股份,823903.3195020747,151661.51128630704,241,59874989.03,综艺股份BOGIASTVDID内衣、综艺股份e商2000系列软件、综艺股份Soft OA系统、综艺股份北京神州龙芯、综艺股份服装进出口贸易、综艺股份广东公交非接触IC卡、综艺股份环球胶合板、综艺股份环球木芯板、综艺股份环球细木工板、综艺股份连邦软件专卖店、综艺股份丝绸进出口贸易、综艺股份苏富特Soft eHR、综艺股份综艺数码城,ERP软件、OA软件、行业专用软件、集成电路、进出口贸易、开发区园区、内衣、人造板、软件专卖店,公司是“以新能源为龙头，信息科技和股权投资为两翼”的国际性高科技投资控股集团，公司业务领域涵盖新能源、新材料、信息科技三大国家重点战略产业。公司旗下拥有多家国家级高新技术企业，分处于产业体系的不同环节，并在芯片开发、设计、应用等细分领域内保持了不同程度的技术领先优势和竞争力；同时，业务的关联、资源的共享，亦有利于下属企业间的协同发展。公司控股子公司毅能达是国内最早从事智能卡产业发展的制造商之一，经过二十多年的稳健经营，积累了丰富的智能卡技术研发和产品制造经验，旗下产品应用范围覆盖了全国数十个省、市、自治区，在社保、医疗、交通、电信、教育、金融、政府、商业、个人身份识别等与民生息息相关的各个领域得到了广泛应用，拥有稳定增长的客户资源、多项科技软件业务资质、先进的生产设备，以及技术、运营管理等方面的丰富经验，形成了有力的核心竞争力。
002218.SZ,拓日新能,808214.6722179003,267124.910120332,241,195445162.98,拓日新能非晶体硅太阳电池芯片及组件、拓日新能晶体硅太阳电池芯片及组件、拓日新能太阳能充电器、拓日新能太阳能灯具、拓日新能太阳能电池芯片、拓日新能太阳能电池组件、拓日新能太阳能户用电源系统,半导体太阳能光伏、半导体照明,公司是首家登陆国内资本市场的纯太阳能企业。拓日新能主营业务为研发、生产及销售太阳电池芯片、组件、太阳能应用产品、太阳能发电系统、太阳能集热板及热水器系统。公司是国家级高新技术企业、工信部认可的符合“光伏制造行业规范条件”的光伏企业、广东省战略性新兴产业骨干企业、广东省守合同重信用企业、深圳市质量百强企业、深圳市民营领军骨干企业；拓日新能是国家级高技术产业化示范工程和深圳市高技术产业化示范工程承担者，是建设部和深圳市“太阳能电池产业化基地”，拥有广东省工程技术研究中心——广东省太阳能电池及应用产品工程技术研究中心、深圳市市级工业设计中心——深圳市拓日新能源科技股份有限公司工业设计中心。公司产品通过了德国TUV、美国ITS、瑞士SGS、中国香港STC四大国际认证公司的产品出货检验，通过了IEC61215和IEC61730认证，通过了TUV关于抗PID及盐雾氨气测试认证、ISO9001质量管理体系认证、ISO14001环境管理体系认证、OHSAS18001职业健康安全管理体系认证以及ISO14064温室气体排放认证。
002623.SZ,亚玛顿,666714.5905172414,167369.52634913792,232,53998951.97,TCO透明导电玻璃、镀膜钢化玻璃、镀膜加工钢化玻璃,半导体材料,公司是国内研发和生产应用纳米材料在大面积光伏玻璃上镀制减反射膜的企业，产品技术处于行业先进地位。公司自成立以来一直专注于对新材料和新技术的研发和创新，从最初国内首家研发和生产应用纳米材料在大面积光伏玻璃上镀制减反射膜到国内率先一家利用物理钢化技术规模化生产≤2.0mm超薄物理钢化玻璃、超薄双玻组件、投资建设光伏电站项目、以及依托现有技术优势在节能建材、电子消费类产品等领域的开发和拓展，实现了公司多元化的业务发展模式。公司组建江苏省科技创新团队，设立江苏省光电玻璃重点实验室、江苏省高透光率光伏玻璃工程技术研究中心、江苏省太阳能组件用功能性材料工程中心、江苏省企业技术中心、江苏省博士后创新基地等省级重点研发机构。
